,country_region_code,country_region,sub_region_1,sub_region_2,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
713410,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-31,-49.0,-21.0,-35.0,-66.0,-64.0,12.0
713411,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-01,-70.0,-58.0,-41.0,-73.0,-77.0,21.0
713412,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-02,-53.0,-34.0,-56.0,-52.0,-19.0,10.0
713413,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-03,-53.0,-38.0,-59.0,-55.0,-12.0,7.0
713414,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-04,-62.0,-42.0,-68.0,-72.0,-60.0,20.0
713415,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-05,-61.0,-40.0,-60.0,-73.0,-60.0,22.0
713416,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-06,-60.0,-47.0,-56.0,-71.0,-57.0,20.0
713417,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-07,-60.0,-42.0,-48.0,-72.0,-56.0,19.0
713418,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-08,-60.0,-39.0,-36.0,-67.0,-53.0,16.0
713419,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-09,-48.0,-34.0,-36.0,-47.0,-7.0,4.0
713420,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-10,-52.0,-37.0,-50.0,-51.0,-7.0,3.0
713421,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-11,-63.0,-43.0,-61.0,-69.0,-55.0,18.0
713422,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-12,-58.0,-38.0,-44.0,-68.0,-53.0,19.0
713423,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-13,-61.0,-47.0,-53.0,-67.0,-51.0,18.0
713424,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-14,-59.0,-41.0,-46.0,-69.0,-51.0,18.0
713425,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-15,-58.0,-41.0,-47.0,-64.0,-48.0,17.0
713426,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-16,-40.0,-28.0,-38.0,-43.0,-5.0,4.0
713427,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-17,-42.0,-29.0,-36.0,-44.0,-5.0,3.0
713428,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-18,-56.0,-38.0,-47.0,-65.0,-50.0,16.0
713429,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-19,-55.0,-40.0,-45.0,-66.0,-50.0,17.0
713430,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-20,-53.0,-44.0,-45.0,-62.0,-48.0,17.0
713431,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-21,-56.0,-41.0,-44.0,-65.0,-48.0,16.0
713432,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-22,-53.0,-35.0,-29.0,-59.0,-46.0,14.0
713433,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-23,-38.0,-28.0,-25.0,-38.0,-7.0,1.0
713434,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-24,-46.0,-36.0,-50.0,-47.0,-10.0,2.0
713435,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-25,-52.0,-40.0,-47.0,-67.0,-55.0,15.0
713436,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-26,-51.0,-40.0,-31.0,-73.0,-75.0,20.0
713437,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-27,-56.0,-44.0,-47.0,-61.0,-46.0,16.0
713438,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-28,-56.0,-39.0,-43.0,-63.0,-45.0,17.0
713439,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-29,-60.0,-44.0,-54.0,-60.0,-44.0,17.0
713440,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-30,-34.0,-23.0,-25.0,-36.0,-4.0,4.0
713441,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-01-31,-39.0,-26.0,-37.0,-40.0,-8.0,2.0
713442,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-01,-54.0,-35.0,-47.0,-58.0,-47.0,15.0
713443,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-02,-53.0,-37.0,-42.0,-59.0,-46.0,15.0
713444,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-03,-52.0,-40.0,-40.0,-56.0,-44.0,15.0
713445,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-04,-55.0,-39.0,-44.0,-61.0,-44.0,16.0
713446,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-05,-56.0,-37.0,-43.0,-58.0,-43.0,16.0
713447,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-06,-34.0,-24.0,-22.0,-36.0,-4.0,3.0
713448,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-07,-42.0,-27.0,-47.0,-43.0,-7.0,4.0
713449,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-08,-53.0,-37.0,-43.0,-58.0,-47.0,15.0
713450,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-09,-52.0,-35.0,-29.0,-59.0,-46.0,15.0
713451,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-10,-53.0,-41.0,-37.0,-56.0,-44.0,15.0
713452,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-11,-52.0,-36.0,-41.0,-61.0,-43.0,14.0
713453,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-12,-53.0,-26.0,-26.0,-56.0,-42.0,11.0
713454,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-13,-86.0,-48.0,-70.0,-83.0,-49.0,25.0
713455,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-14,-83.0,-45.0,-64.0,-82.0,-44.0,19.0
713456,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-15,-84.0,-53.0,-59.0,-85.0,-70.0,31.0
713457,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-16,-84.0,-54.0,-59.0,-86.0,-70.0,33.0
713458,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-17,-84.0,-56.0,-65.0,-85.0,-69.0,34.0
713459,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-18,-58.0,-41.0,-48.0,-65.0,-43.0,16.0
713460,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-19,-54.0,-36.0,-32.0,-58.0,-41.0,14.0
713461,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-20,-33.0,-28.0,-22.0,-34.0,-4.0,3.0
713462,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-21,-38.0,-28.0,-36.0,-40.0,-6.0,3.0
713463,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-22,-55.0,-36.0,-50.0,-60.0,-46.0,16.0
713464,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-23,-53.0,-37.0,-46.0,-60.0,-45.0,16.0
713465,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-24,-53.0,-39.0,-48.0,-58.0,-43.0,16.0
713466,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-25,-52.0,-36.0,-47.0,-60.0,-40.0,15.0
713467,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-26,-47.0,-31.0,-28.0,-53.0,-39.0,13.0
713468,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-27,-27.0,-22.0,-26.0,-32.0,-3.0,2.0
713469,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-02-28,-35.0,-23.0,-33.0,-40.0,-7.0,1.0
713470,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-01,-52.0,-32.0,-47.0,-53.0,-43.0,14.0
713471,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-02,-50.0,-34.0,-44.0,-57.0,-43.0,15.0
713472,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-03,-50.0,-37.0,-51.0,-54.0,-42.0,15.0
713473,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-04,-47.0,-33.0,-45.0,-55.0,-40.0,14.0
713474,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-05,-45.0,-29.0,-27.0,-50.0,-39.0,11.0
713475,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-06,-24.0,-17.0,-8.0,-23.0,-8.0,1.0
713476,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-07,-21.0,-22.0,-12.0,-22.0,-9.0,-1.0
713477,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-08,-49.0,-36.0,-45.0,-70.0,-74.0,18.0
713478,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-09,-51.0,-33.0,-52.0,-55.0,-43.0,15.0
713479,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-10,-49.0,-37.0,-49.0,-51.0,-41.0,14.0
713480,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-11,-45.0,-33.0,-42.0,-53.0,-39.0,14.0
713481,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-12,-43.0,-30.0,-20.0,-46.0,-37.0,11.0
713482,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-13,-35.0,-23.0,-51.0,-38.0,-7.0,6.0
713483,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-14,-34.0,-18.0,-37.0,-39.0,-7.0,3.0
713484,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-15,-49.0,-27.0,-32.0,-51.0,-41.0,14.0
713485,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-16,-46.0,-30.0,-42.0,-52.0,-40.0,14.0
713486,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-17,-45.0,-37.0,-47.0,-49.0,-39.0,13.0
713487,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-18,-43.0,-33.0,-34.0,-49.0,-38.0,13.0
713488,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-19,-40.0,-28.0,-14.0,-42.0,-36.0,10.0
713489,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-20,-21.0,-16.0,-11.0,-21.0,-5.0,2.0
713490,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-21,-37.0,-26.0,-58.0,-37.0,-11.0,5.0
713491,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-22,-50.0,-33.0,-55.0,-51.0,-41.0,14.0
713492,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-23,-46.0,-32.0,-46.0,-50.0,-39.0,14.0
713493,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-24,-46.0,-39.0,-52.0,-47.0,-39.0,14.0
713494,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-25,-42.0,-32.0,-41.0,-47.0,-37.0,13.0
713495,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-26,-38.0,-29.0,-21.0,-42.0,-35.0,10.0
713496,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-27,-21.0,-20.0,-29.0,-22.0,-4.0,3.0
713497,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-28,-26.0,-22.0,-27.0,-25.0,-8.0,2.0
713498,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-29,-46.0,-30.0,-48.0,-49.0,-39.0,12.0
713499,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-30,-41.0,-29.0,-37.0,-46.0,-37.0,13.0
713500,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-03-31,-41.0,-35.0,-44.0,-45.0,-37.0,12.0
713501,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-01,-27.0,-19.0,-34.0,-45.0,-35.0,7.0
713502,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-02,-53.0,-65.0,-12.0,-65.0,-76.0,17.0
713503,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-03,-23.0,-12.0,-22.0,-24.0,-18.0,1.0
713504,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-04,-19.0,-22.0,-31.0,-28.0,-15.0,-3.0
713505,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-05,-40.0,-30.0,-22.0,-68.0,-75.0,14.0
713506,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-06,-42.0,-27.0,-42.0,-54.0,-44.0,14.0
713507,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-07,-42.0,-31.0,-44.0,-50.0,-39.0,14.0
713508,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-08,-38.0,-27.0,-36.0,-51.0,-36.0,13.0
713509,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-09,-38.0,-24.0,-29.0,-46.0,-37.0,12.0
713510,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-10,-19.0,-13.0,-36.0,-22.0,-8.0,5.0
713511,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-11,-29.0,-21.0,-56.0,-32.0,-11.0,5.0
713512,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-12,-41.0,-22.0,-47.0,-49.0,-38.0,13.0
713513,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-13,-36.0,-25.0,-43.0,-47.0,-35.0,14.0
713514,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-14,-36.0,-26.0,-47.0,-45.0,-36.0,13.0
713515,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-15,-29.0,-26.0,-42.0,-44.0,-34.0,13.0
713516,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-16,-30.0,-23.0,-21.0,-42.0,-33.0,12.0
713517,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-17,-10.0,-13.0,-19.0,-15.0,-3.0,3.0
713518,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-18,-21.0,-15.0,-36.0,-25.0,-9.0,3.0
713519,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-19,-44.0,-26.0,-50.0,-48.0,-33.0,12.0
713520,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-20,-47.0,-34.0,-59.0,-47.0,-32.0,15.0
713521,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-21,-40.0,-29.0,-51.0,-43.0,-31.0,12.0
713522,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-22,-40.0,-29.0,-49.0,-46.0,-30.0,12.0
713523,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-23,-38.0,-25.0,-27.0,-42.0,-29.0,11.0
713524,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-24,-19.0,-16.0,-30.0,-17.0,-6.0,4.0
713525,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-25,-26.0,-35.0,-27.0,-22.0,-17.0,3.0
713526,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-26,-43.0,-25.0,-50.0,-48.0,-35.0,12.0
713527,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-27,-41.0,-26.0,-47.0,-46.0,-30.0,12.0
713528,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-28,-39.0,-30.0,-46.0,-43.0,-29.0,12.0
713529,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-29,-37.0,-29.0,-45.0,-46.0,-28.0,11.0
713530,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-04-30,-35.0,-24.0,-12.0,-38.0,-27.0,9.0
713531,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-01,-15.0,-11.0,-8.0,-14.0,-3.0,2.0
713532,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-02,-25.0,-18.0,-16.0,-23.0,-12.0,2.0
713533,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-03,-44.0,-28.0,-54.0,-47.0,-33.0,13.0
713534,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-04,-42.0,-28.0,-54.0,-46.0,-30.0,13.0
713535,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-05,-38.0,-33.0,-50.0,-42.0,-28.0,12.0
713536,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-06,-37.0,-28.0,-40.0,-46.0,-26.0,11.0
713537,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-07,-35.0,-24.0,-22.0,-39.0,-25.0,10.0
713538,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-08,-17.0,-12.0,-26.0,-18.0,-3.0,3.0
713539,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-09,-17.0,-18.0,-31.0,-28.0,-6.0,0.0
713540,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-10,-44.0,-28.0,-56.0,-49.0,-32.0,13.0
713541,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-11,-42.0,-28.0,-52.0,-45.0,-29.0,14.0
713542,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-12,-39.0,-32.0,-48.0,-41.0,-27.0,11.0
713543,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-13,-40.0,-30.0,-57.0,-46.0,-27.0,12.0
713544,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-14,-34.0,-23.0,-36.0,-41.0,-26.0,10.0
713545,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-15,-18.0,-12.0,-27.0,-23.0,-5.0,4.0
713546,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-16,-22.0,-14.0,-41.0,-25.0,-8.0,3.0
713547,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-17,-41.0,-23.0,-48.0,-45.0,-29.0,12.0
713548,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-18,-38.0,-25.0,-46.0,-45.0,-25.0,12.0
713549,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-19,-37.0,-32.0,-48.0,-42.0,-25.0,12.0
713550,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-20,-37.0,-24.0,-49.0,-48.0,-23.0,11.0
713551,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-21,-31.0,-16.0,-17.0,-40.0,-24.0,9.0
713552,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-22,-6.0,-4.0,-13.0,-13.0,-1.0,2.0
713553,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-23,-17.0,-9.0,-30.0,-24.0,-6.0,1.0
713554,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-24,-43.0,-22.0,-48.0,-47.0,-28.0,12.0
713555,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-25,-44.0,-28.0,-55.0,-47.0,-26.0,14.0
713556,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-26,-53.0,-35.0,-53.0,-56.0,-34.0,17.0
713557,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-27,-54.0,-24.0,-64.0,-64.0,-34.0,16.0
713558,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-28,-85.0,-46.0,-70.0,-83.0,-63.0,34.0
713559,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-29,-83.0,-37.0,-67.0,-82.0,-46.0,25.0
713560,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-30,-80.0,-41.0,-59.0,-82.0,-48.0,19.0
713561,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-05-31,-80.0,-44.0,-61.0,-83.0,-64.0,30.0
713562,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-06-01,-81.0,-46.0,-63.0,-84.0,-65.0,33.0
713563,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-06-02,-81.0,-48.0,-61.0,-83.0,-65.0,32.0
713564,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-06-03,-81.0,-43.0,-60.0,-84.0,-62.0,33.0
713565,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-06-04,-83.0,-40.0,-66.0,-82.0,-60.0,33.0
713566,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-06-05,-80.0,-32.0,-61.0,-79.0,-42.0,24.0
713567,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-06-06,-79.0,-36.0,-59.0,-81.0,-45.0,19.0
713568,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-06-07,-79.0,-41.0,-65.0,-81.0,-62.0,30.0
713569,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-06-08,-81.0,-46.0,-72.0,-83.0,-63.0,33.0
713570,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-06-09,-83.0,-57.0,-82.0,-83.0,-63.0,34.0
713571,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-06-10,-81.0,-46.0,-75.0,-83.0,-58.0,33.0
713572,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2021-06-11,-63.0,-32.0,-56.0,-71.0,-42.0,22.0
